	Kingdom	Phylum	Class	Order	Family	Genus
ASV_2341	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_2342	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia/Shigella
ASV_2343	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Cerasibacillus
ASV_2344	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
ASV_2345	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_2346	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
ASV_2347	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_2348	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	NA
ASV_2349	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	NA
ASV_2350	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	NA	NA
ASV_2351	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Micrococcus
ASV_2352	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium
ASV_2353	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	NA
ASV_2354	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	AAP99
ASV_2355	Bacteria	Planctomycetes	Planctomycetacia	Isosphaerales	Isosphaeraceae	Isosphaera
ASV_2356	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	NA	NA
ASV_2357	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Salinimonas
ASV_2358	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Rhodovarius
ASV_2359	NA	NA	NA	NA	NA	NA
ASV_2360	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA
ASV_2361	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	NA
ASV_2362	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Azorhizophilus
ASV_2363	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	NA
ASV_2364	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Salinimonas
ASV_2365	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter
ASV_2366	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter
ASV_2367	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Spirosomaceae	Spirosoma
ASV_2368	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
ASV_2369	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_2370	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_2371	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_2372	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA
ASV_2373	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	TRA3-20	NA
ASV_2374	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA
ASV_2375	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	NA
ASV_2376	Bacteria	Proteobacteria	Deltaproteobacteria	MBNT15	NA	NA
ASV_2377	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Nocardia
ASV_2378	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	NA
ASV_2379	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	NA
ASV_2380	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	NA
ASV_2381	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea
ASV_2382	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	env.OPS_17	NA
ASV_2383	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Rheinheimera
ASV_2384	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
ASV_2385	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Ideonella
ASV_2386	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_2387	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium
ASV_2388	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium
ASV_2389	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
ASV_2390	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Micrococcus
ASV_2391	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium
ASV_2392	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelotrichaceae_UCG-009
ASV_2393	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA
ASV_2394	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Garciella
ASV_2395	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_2396	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides
ASV_2397	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
ASV_2398	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium_1
ASV_2399	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	NA	NA
ASV_2400	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella
ASV_2401	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	NA
ASV_2402	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio
ASV_2403	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Undibacterium
ASV_2404	Bacteria	Cyanobacteria	Melainabacteria	Obscuribacterales	NA	NA
ASV_2405	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	NA
ASV_2406	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea
ASV_2407	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	NA
ASV_2408	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_2409	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA
ASV_2410	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
ASV_2411	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ochrobactrum
ASV_2412	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
ASV_2413	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_2414	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter
ASV_2415	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Spirosomaceae	Runella
ASV_2416	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	NA
ASV_2417	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Micrococcus
ASV_2418	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Lysinibacillus
ASV_2419	Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XI	Peptoniphilus
ASV_2420	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Erwinia
ASV_2421	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
ASV_2422	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Pelomonas
ASV_2423	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA
ASV_2424	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_2425	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Rhizorhapis
ASV_2426	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Candidatus_Berkiella
ASV_2427	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_2428	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Pandoraea
ASV_2429	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Lysinimonas
ASV_2430	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	NA
ASV_2431	Bacteria	Dependentiae	Babeliae	Babeliales	Babeliaceae	NA
ASV_2432	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_2433	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_2434	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia/Shigella
ASV_2435	Bacteria	Cyanobacteria	Oxyphotobacteria	Oxyphotobacteria_Incertae_Sedis	Unknown_Family	Phormidium_SAG_37.90
ASV_2436	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter
ASV_2437	Eukaryota	NA	NA	NA	NA	NA
ASV_2438	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter
ASV_2439	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella
ASV_2440	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA
ASV_2441	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium
ASV_2442	Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XI	NA
ASV_2443	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto_1
ASV_2444	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_2445	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Prosthecobacter
ASV_2446	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	37-13	NA
ASV_2447	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	NA
ASV_2448	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Tabrizicola
ASV_2449	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira
ASV_2450	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA
ASV_2451	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus
ASV_2452	Eukaryota	NA	NA	NA	NA	NA
ASV_2453	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Cetobacterium
ASV_2454	Bacteria	Acidobacteria	Blastocatellia_(Subgroup_4)	NA	NA	NA
ASV_2455	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Delftia
ASV_2456	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium
ASV_2457	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_2458	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Rhodocyclaceae	Methyloversatilis
ASV_2459	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Gallionellaceae	Gallionella
ASV_2460	Bacteria	Acidobacteria	Blastocatellia_(Subgroup_4)	Blastocatellales	Blastocatellaceae	NA
ASV_2461	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_2462	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Muricauda
ASV_2463	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella
ASV_2464	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
ASV_2465	Eukaryota	NA	NA	NA	NA	NA
ASV_2466	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	NA
ASV_2467	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_2468	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia
ASV_2469	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
ASV_2470	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella
ASV_2471	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA
ASV_2472	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_2473	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto_1
ASV_2474	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA
ASV_2475	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriales_Incertae_Sedis	NA
ASV_2476	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	NA
ASV_2477	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Luteimonas
ASV_2478	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	NA
ASV_2479	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_2480	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Rheinheimera
ASV_2481	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Thioclava
ASV_2482	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium
ASV_2483	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
ASV_2484	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
ASV_2485	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	NA
ASV_2486	Bacteria	NA	NA	NA	NA	NA
ASV_2487	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	NA
ASV_2488	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
ASV_2489	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Paucibacter
ASV_2490	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia
ASV_2491	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
ASV_2492	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Parachlamydiaceae	Neochlamydia
ASV_2493	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Fimbriiglobus
ASV_2494	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	PMMR1
ASV_2495	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Undibacterium
ASV_2496	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium
ASV_2497	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
ASV_2498	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_2499	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_2500	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto_7
ASV_2501	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
ASV_2502	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Peredibacter
ASV_2503	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Loktanella
ASV_2504	Eukaryota	NA	NA	NA	NA	NA
ASV_2505	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Afipia
ASV_2506	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	NA
ASV_2507	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	NA
ASV_2508	Eukaryota	NA	NA	NA	NA	NA
ASV_2509	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Tahibacter
ASV_2510	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
ASV_2511	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
ASV_2512	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Spirosomaceae	Arsenicibacter
ASV_2513	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA
ASV_2514	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
ASV_2515	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Oenococcus
ASV_2516	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_2517	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Salinimonas
ASV_2518	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Pseudohongiellaceae	Pseudohongiella
ASV_2519	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Pelomonas
ASV_2520	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
ASV_2521	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Anaerobacter
ASV_2522	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Weissella
ASV_2523	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto_1
ASV_2524	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium
ASV_2525	Eukaryota	NA	NA	NA	NA	NA
ASV_2526	Eukaryota	NA	NA	NA	NA	NA
ASV_2527	Bacteria	NA	NA	NA	NA	NA
ASV_2528	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	SWB02
ASV_2529	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Rubrivivax
ASV_2530	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	env.OPS_17	NA
ASV_2531	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Cetobacterium
ASV_2532	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola
ASV_2533	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	NA
ASV_2534	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Leminorella
ASV_2535	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	NA
ASV_2536	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Cetobacterium
ASV_2537	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA
ASV_2538	Eukaryota	NA	NA	NA	NA	NA
ASV_2539	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	NA
ASV_2540	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium
ASV_2541	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
ASV_2542	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter
ASV_2543	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Cetobacterium
ASV_2544	Eukaryota	NA	NA	NA	NA	NA
ASV_2545	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Limnobacter
ASV_2546	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	env.OPS_17	NA
ASV_2547	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	NA
ASV_2548	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	NA
ASV_2549	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
ASV_2550	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	NA	NA
ASV_2551	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_2552	Eukaryota	NA	NA	NA	NA	NA
ASV_2553	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	NA
ASV_2554	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	NA
ASV_2555	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Cetobacterium
ASV_2556	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Plesiomonas
ASV_2557	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Glutamicibacter
ASV_2558	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA
ASV_2559	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
ASV_2560	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA
ASV_2561	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Hathewaya
ASV_2562	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	NA
ASV_2563	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter
ASV_2564	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
ASV_2565	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	NA
ASV_2566	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_2567	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Anaerobacter
ASV_2568	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Anaerobacter
ASV_2569	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Aquabacterium
ASV_2570	Eukaryota	NA	NA	NA	NA	NA
ASV_2571	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	NA	NA
ASV_2572	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	NA
ASV_2573	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Rheinheimera
ASV_2574	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA
ASV_2575	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Afipia
ASV_2576	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Ralstonia
ASV_2577	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	NA
ASV_2578	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	NA
ASV_2579	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Chitinibacteraceae	NA
ASV_2580	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA
ASV_2581	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_2582	Eukaryota	NA	NA	NA	NA	NA
ASV_2583	Bacteria	Acidobacteria	Blastocatellia_(Subgroup_4)	Blastocatellales	Blastocatellaceae	NA
ASV_2584	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	NA
ASV_2585	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_2586	Eukaryota	NA	NA	NA	NA	NA
ASV_2587	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia/Shigella
ASV_2588	Bacteria	Omnitrophicaeota	NA	NA	NA	NA
ASV_2589	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
ASV_2590	Bacteria	Cyanobacteria	Melainabacteria	Obscuribacterales	NA	NA
ASV_2591	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA
ASV_2592	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	NA
ASV_2593	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Salinimonas
ASV_2594	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium
ASV_2595	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriales_Incertae_Sedis	NA
ASV_2596	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA
ASV_2597	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	NA
ASV_2598	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Proteus
ASV_2599	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Anaerobacter
ASV_2600	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Rhodovarius
ASV_2601	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia/Shigella
ASV_2602	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
